Model 7002.torch PR Points
Model 7001.torch PR Points
p = 0.7272727272727273, LR (P, R) = (0.5721888736488521, 0.2654924359500265), L2 (P, R) = (0.5721888736488521, 0.2654924359500265)
p = 0.7373737373737375, LR (P, R) = (0.7062612958097316, 0.26143770535868105), L2 (P, R) = (0.7062612958097316, 0.26143770535868105)
p = 0.7474747474747475, LR (P, R) = (0.7970170769915718, 0.25766925700044974), L2 (P, R) = (0.7970170769915718, 0.25766925700044974)
p = 0.7575757575757577, LR (P, R) = (0.8434988228376836, 0.25435144910153085), L2 (P, R) = (0.8434988228376836, 0.25435144910153085)
p = 0.7676767676767677, LR (P, R) = (0.8721168476879417, 0.2514705774443674), L2 (P, R) = (0.8721168476879417, 0.2514705774443674)
p = 0.7777777777777778, LR (P, R) = (0.9008439542320114, 0.24888533250177453), L2 (P, R) = (0.9008439542320114, 0.24888533250177453)
p = 0.787878787878788, LR (P, R) = (0.9168857772660419, 0.24655318529117304), L2 (P, R) = (0.9168857772660419, 0.24655318529117304)
p = 0.797979797979798, LR (P, R) = (0.9294299698041001, 0.24449589253425436), L2 (P, R) = (0.9294299698041001, 0.24449589253425436)
p = 0.8080808080808082, LR (P, R) = (0.9388460040273562, 0.24269127246770417), L2 (P, R) = (0.9388460040273562, 0.24269127246770417)
p = 0.8181818181818182, LR (P, R) = (0.9451801033678627, 0.2410265327498711), L2 (P, R) = (0.9451801033678627, 0.2410265327498711)
p = 0.8282828282828284, LR (P, R) = (0.95150687998544, 0.23954536819172415), L2 (P, R) = (0.95150687998544, 0.23954536819172415)
p = 0.8383838383838385, LR (P, R) = (0.9595676764270293, 0.23823933321923232), L2 (P, R) = (0.9595676764270293, 0.23823933321923232)
p = 0.8484848484848485, LR (P, R) = (0.9645145987596626, 0.23713863807735105), L2 (P, R) = (0.9645145987596626, 0.23713863807735105)
p = 0.8585858585858587, LR (P, R) = (0.9660026286138282, 0.23624226665721068), L2 (P, R) = (0.9660026286138282, 0.23624226665721068)
p = 0.8686868686868687, LR (P, R) = (0.9723085106230317, 0.23546105510396467), L2 (P, R) = (0.9723085106230317, 0.23546105510396467)
p = 0.8787878787878789, LR (P, R) = (0.9825273358658632, 0.23484914074647495), L2 (P, R) = (0.9825273358658632, 0.23484914074647495)
p = 0.888888888888889, LR (P, R) = (0.9861535685049426, 0.23437922915021758), L2 (P, R) = (0.9861535685049426, 0.23437922915021758)
p = 0.8989898989898991, LR (P, R) = (0.9880841188427569, 0.23403767825362726), L2 (P, R) = (0.9880841188427569, 0.23403767825362726)
p = 0.9090909090909092, LR (P, R) = (0.9918255544454051, 0.23380186381138848), L2 (P, R) = (0.9918255544454051, 0.23380186381138848)
p = 0.9191919191919192, LR (P, R) = (0.9936156986609768, 0.23364432868355733), L2 (P, R) = (0.9936156986609768, 0.23364432868355733)
p = 0.9292929292929294, LR (P, R) = (0.9967658473479948, 0.2335591062501328), L2 (P, R) = (0.9967658473479948, 0.2335591062501328)
p = 0.9393939393939394, LR (P, R) = (0.9980595084087969, 0.23351585020218715), L2 (P, R) = (0.9980595084087969, 0.23351585020218715)
p = 0.9494949494949496, LR (P, R) = (0.9987063389391979, 0.2335058214747736), L2 (P, R) = (0.9987063389391979, 0.2335058214747736)
p = 0.9595959595959597, LR (P, R) = (0.999353169469599, 0.2335058214747736), L2 (P, R) = (0.999353169469599, 0.2335058214747736)
p = 0.9696969696969697, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9797979797979799, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.98989898989899, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 1.0, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
Model 7000.torch PR Points
p = 0.0, LR (P, R) = (0.008455938562895468, 1.0), L2 (P, R) = (0.008455938562895468, 1.0)
p = 0.010101010101010102, LR (P, R) = (0.009004599869524092, 0.9996404771849017), L2 (P, R) = (0.009004599869524092, 0.9996404771849017)
p = 0.020202020202020204, LR (P, R) = (0.009433090366946369, 0.9988427658226793), L2 (P, R) = (0.009433090366946369, 0.9988427658226793)
p = 0.030303030303030304, LR (P, R) = (0.009814398551958741, 0.997602512057002), L2 (P, R) = (0.009814398551958741, 0.997602512057002)
p = 0.04040404040404041, LR (P, R) = (0.010219228893923814, 0.996158524899044), L2 (P, R) = (0.010219228893923814, 0.996158524899044)
p = 0.05050505050505051, LR (P, R) = (0.010673622181960253, 0.9944390989630638), L2 (P, R) = (0.010673622181960253, 0.9944390989630638)
p = 0.06060606060606061, LR (P, R) = (0.011185757766105276, 0.99194936241831), L2 (P, R) = (0.011185757766105276, 0.99194936241831)
p = 0.07070707070707072, LR (P, R) = (0.011751488955544674, 0.9895626728457265), L2 (P, R) = (0.011751488955544674, 0.9895626728457265)
p = 0.08080808080808081, LR (P, R) = (0.012372909981790406, 0.9867144005954454), L2 (P, R) = (0.012372909981790406, 0.9867144005954454)
p = 0.09090909090909091, LR (P, R) = (0.013053447151928963, 0.9828376407450158), L2 (P, R) = (0.013053447151928963, 0.9828376407450158)
p = 0.10101010101010102, LR (P, R) = (0.013796917846304003, 0.978620638862528), L2 (P, R) = (0.013796917846304003, 0.978620638862528)
p = 0.11111111111111112, LR (P, R) = (0.01458831953136553, 0.9738939503024245), L2 (P, R) = (0.01458831953136553, 0.9738939503024245)
p = 0.12121212121212122, LR (P, R) = (0.015440528138609895, 0.9694314100063798), L2 (P, R) = (0.015440528138609895, 0.9694314100063798)
p = 0.13131313131313133, LR (P, R) = (0.016351220999235964, 0.9646556080881705), L2 (P, R) = (0.016351220999235964, 0.9646556080881705)
p = 0.14141414141414144, LR (P, R) = (0.017326817982436484, 0.9596545534445233), L2 (P, R) = (0.017326817982436484, 0.9596545534445233)
p = 0.15151515151515152, LR (P, R) = (0.01836752706764876, 0.9543601186409121), L2 (P, R) = (0.01836752706764876, 0.9543601186409121)
p = 0.16161616161616163, LR (P, R) = (0.019481287593160784, 0.9490877303395704), L2 (P, R) = (0.019481287593160784, 0.9490877303395704)
p = 0.17171717171717174, LR (P, R) = (0.0206823215221586, 0.9435327226801107), L2 (P, R) = (0.0206823215221586, 0.9435327226801107)
p = 0.18181818181818182, LR (P, R) = (0.02198188506459402, 0.937220593331933), L2 (P, R) = (0.02198188506459402, 0.937220593331933)
p = 0.19191919191919193, LR (P, R) = (0.02339075946175994, 0.9300717239920653), L2 (P, R) = (0.02339075946175994, 0.9300717239920653)
p = 0.20202020202020204, LR (P, R) = (0.024901517293380644, 0.9224727112532463), L2 (P, R) = (0.024901517293380644, 0.9224727112532463)
p = 0.21212121212121213, LR (P, R) = (0.02652560848421955, 0.9146776758808268), L2 (P, R) = (0.02652560848421955, 0.9146776758808268)
p = 0.22222222222222224, LR (P, R) = (0.028256712247991433, 0.9063115192628228), L2 (P, R) = (0.028256712247991433, 0.9063115192628228)
p = 0.23232323232323235, LR (P, R) = (0.03010242478528083, 0.8969800846308745), L2 (P, R) = (0.03010242478528083, 0.8969800846308745)
p = 0.24242424242424243, LR (P, R) = (0.03204726479017221, 0.8879156072037501), L2 (P, R) = (0.03204726479017221, 0.8879156072037501)
p = 0.25252525252525254, LR (P, R) = (0.034114539526939054, 0.8779176423766623), L2 (P, R) = (0.034114539526939054, 0.8779176423766623)
p = 0.26262626262626265, LR (P, R) = (0.03629155096530949, 0.8673548853959847), L2 (P, R) = (0.03629155096530949, 0.8673548853959847)
p = 0.27272727272727276, LR (P, R) = (0.03859351011983498, 0.8566490448882411), L2 (P, R) = (0.03859351011983498, 0.8566490448882411)
p = 0.2828282828282829, LR (P, R) = (0.04106306529683132, 0.8457939786739588), L2 (P, R) = (0.04106306529683132, 0.8457939786739588)
p = 0.29292929292929293, LR (P, R) = (0.04369043177025057, 0.8345923631643825), L2 (P, R) = (0.04369043177025057, 0.8345923631643825)
p = 0.30303030303030304, LR (P, R) = (0.04648806284543954, 0.8217560523215099), L2 (P, R) = (0.04648806284543954, 0.8217560523215099)
p = 0.31313131313131315, LR (P, R) = (0.04951352735881736, 0.8072967504095305), L2 (P, R) = (0.04951352735881736, 0.8072967504095305)
p = 0.32323232323232326, LR (P, R) = (0.052750500078618125, 0.7929808769049739), L2 (P, R) = (0.052750500078618125, 0.7929808769049739)
p = 0.33333333333333337, LR (P, R) = (0.0563002699965518, 0.7778216609904407), L2 (P, R) = (0.0563002699965518, 0.7778216609904407)
p = 0.3434343434343435, LR (P, R) = (0.06007940372670772, 0.7625078840538119), L2 (P, R) = (0.06007940372670772, 0.7625078840538119)
p = 0.3535353535353536, LR (P, R) = (0.06480232646714751, 0.7478620671552015), L2 (P, R) = (0.06480232646714751, 0.7478620671552015)
p = 0.36363636363636365, LR (P, R) = (0.06921231069222086, 0.7326378429861876), L2 (P, R) = (0.06921231069222086, 0.7326378429861876)
p = 0.37373737373737376, LR (P, R) = (0.07467611612595253, 0.717167678834483), L2 (P, R) = (0.07467611612595253, 0.717167678834483)
p = 0.38383838383838387, LR (P, R) = (0.0797992614955273, 0.7012546634386725), L2 (P, R) = (0.0797992614955273, 0.7012546634386725)
p = 0.393939393939394, LR (P, R) = (0.08537711910143828, 0.6848542109529407), L2 (P, R) = (0.08537711910143828, 0.6848542109529407)
p = 0.4040404040404041, LR (P, R) = (0.09112980651880957, 0.6672030967792953), L2 (P, R) = (0.09112980651880957, 0.6672030967792953)
p = 0.4141414141414142, LR (P, R) = (0.0972977083596366, 0.649623881531092), L2 (P, R) = (0.0972977083596366, 0.649623881531092)
p = 0.42424242424242425, LR (P, R) = (0.10430841049376632, 0.632012313117876), L2 (P, R) = (0.10430841049376632, 0.632012313117876)
p = 0.43434343434343436, LR (P, R) = (0.1122744756167746, 0.614146072452607), L2 (P, R) = (0.1122744756167746, 0.614146072452607)
p = 0.4444444444444445, LR (P, R) = (0.12069670442101825, 0.5952144120028267), L2 (P, R) = (0.12069670442101825, 0.5952144120028267)
p = 0.4545454545454546, LR (P, R) = (0.1296226032941996, 0.5767623634354688), L2 (P, R) = (0.1296226032941996, 0.5767623634354688)
p = 0.4646464646464647, LR (P, R) = (0.13889083974514826, 0.5579266128434515), L2 (P, R) = (0.13889083974514826, 0.5579266128434515)
p = 0.4747474747474748, LR (P, R) = (0.14801699331457843, 0.5396283561369231), L2 (P, R) = (0.14801699331457843, 0.5396283561369231)
p = 0.48484848484848486, LR (P, R) = (0.15981913014719365, 0.5214581270546483), L2 (P, R) = (0.15981913014719365, 0.5214581270546483)
p = 0.494949494949495, LR (P, R) = (0.17544875091658715, 0.5035258314789439), L2 (P, R) = (0.17544875091658715, 0.5035258314789439)
p = 0.5050505050505051, LR (P, R) = (0.18972315261168357, 0.4856018635932815), L2 (P, R) = (0.18972315261168357, 0.4856018635932815)
p = 0.5151515151515152, LR (P, R) = (0.20554152704080972, 0.46738503520472935), L2 (P, R) = (0.20554152704080972, 0.46738503520472935)
p = 0.5252525252525253, LR (P, R) = (0.22196630775024465, 0.4493890947679249), L2 (P, R) = (0.22196630775024465, 0.4493890947679249)
p = 0.5353535353535354, LR (P, R) = (0.2435334896867635, 0.43236623129268104), L2 (P, R) = (0.2435334896867635, 0.43236623129268104)
p = 0.5454545454545455, LR (P, R) = (0.2691496580655271, 0.41583604083517345), L2 (P, R) = (0.2691496580655271, 0.41583604083517345)
p = 0.5555555555555556, LR (P, R) = (0.2962262304150252, 0.39995156037142066), L2 (P, R) = (0.2962262304150252, 0.39995156037142066)
p = 0.5656565656565657, LR (P, R) = (0.3351007171098555, 0.3847968179752431), L2 (P, R) = (0.3351007171098555, 0.3847968179752431)
p = 0.5757575757575758, LR (P, R) = (0.3702711636084899, 0.37041170876825436), L2 (P, R) = (0.3702711636084899, 0.37041170876825436)
p = 0.5858585858585859, LR (P, R) = (0.4111227673474409, 0.3565145178736183), L2 (P, R) = (0.4111227673474409, 0.3565145178736183)
p = 0.595959595959596, LR (P, R) = (0.45017749710824634, 0.342878658790707), L2 (P, R) = (0.45017749710824634, 0.342878658790707)
p = 0.6060606060606061, LR (P, R) = (0.4885403108294526, 0.3302817933868159), L2 (P, R) = (0.4885403108294526, 0.3302817933868159)
p = 0.6161616161616162, LR (P, R) = (0.5461192024026813, 0.3185883396516211), L2 (P, R) = (0.5461192024026813, 0.3185883396516211)
p = 0.6262626262626263, LR (P, R) = (0.5934004983101908, 0.3079984665953888), L2 (P, R) = (0.5934004983101908, 0.3079984665953888)
p = 0.6363636363636365, LR (P, R) = (0.6516679282419447, 0.2983666994280021), L2 (P, R) = (0.6516679282419447, 0.2983666994280021)
p = 0.6464646464646465, LR (P, R) = (0.6942393443015753, 0.2894701458394773), L2 (P, R) = (0.6942393443015753, 0.2894701458394773)
p = 0.6565656565656566, LR (P, R) = (0.7286513560751805, 0.28174175251709427), L2 (P, R) = (0.7286513560751805, 0.28174175251709427)
p = 0.6666666666666667, LR (P, R) = (0.7778941723986297, 0.2748393787395908), L2 (P, R) = (0.7778941723986297, 0.2748393787395908)
p = 0.6767676767676768, LR (P, R) = (0.8167923627063763, 0.26879595008539925), L2 (P, R) = (0.8167923627063763, 0.26879595008539925)
p = 0.686868686868687, LR (P, R) = (0.8529153770325546, 0.2633909683595917), L2 (P, R) = (0.8529153770325546, 0.2633909683595917)
p = 0.696969696969697, LR (P, R) = (0.8718779253912665, 0.2585385364809294), L2 (P, R) = (0.8718779253912665, 0.2585385364809294)
p = 0.7070707070707072, LR (P, R) = (0.8934417968745789, 0.2543373376661939), L2 (P, R) = (0.8934417968745789, 0.2543373376661939)
p = 0.7171717171717172, LR (P, R) = (0.9071992418982349, 0.2505506364991604), L2 (P, R) = (0.9071992418982349, 0.2505506364991604)
p = 0.7272727272727273, LR (P, R) = (0.9188186108037738, 0.24734454487166502), L2 (P, R) = (0.9188186108037738, 0.24734454487166502)
p = 0.7373737373737375, LR (P, R) = (0.9296895500600786, 0.24463577459337493), L2 (P, R) = (0.9296895500600786, 0.24463577459337493)
p = 0.7474747474747475, LR (P, R) = (0.9443126444065766, 0.24232846442966946), L2 (P, R) = (0.9443126444065766, 0.24232846442966946)
p = 0.7575757575757577, LR (P, R) = (0.9522352189641858, 0.2403329468506422), L2 (P, R) = (0.9522352189641858, 0.2403329468506422)
p = 0.7676767676767677, LR (P, R) = (0.9619977255100183, 0.23865555850200154), L2 (P, R) = (0.9619977255100183, 0.23865555850200154)
p = 0.7777777777777778, LR (P, R) = (0.9692728456764697, 0.2372544665809797), L2 (P, R) = (0.9692728456764697, 0.2372544665809797)
p = 0.787878787878788, LR (P, R) = (0.9779157530588124, 0.23612642769712788), L2 (P, R) = (0.9779157530588124, 0.23612642769712788)
p = 0.797979797979798, LR (P, R) = (0.9819166083581184, 0.23528320264300343), L2 (P, R) = (0.9819166083581184, 0.23528320264300343)
p = 0.8080808080808082, LR (P, R) = (0.9867022218505863, 0.23468038340268282), L2 (P, R) = (0.9867022218505863, 0.23468038340268282)
p = 0.8181818181818182, LR (P, R) = (0.990548460110299, 0.23422042406620025), L2 (P, R) = (0.990548460110299, 0.23422042406620025)
p = 0.8282828282828284, LR (P, R) = (0.9941371480740038, 0.23391334391511606), L2 (P, R) = (0.9941371480740038, 0.23391334391511606)
p = 0.8383838383838385, LR (P, R) = (0.9961582186679211, 0.23372207745089515), L2 (P, R) = (0.9961582186679211, 0.23372207745089515)
p = 0.8484848484848485, LR (P, R) = (0.9987063389391979, 0.23362480791694984), L2 (P, R) = (0.9987063389391979, 0.23362480791694984)
p = 0.8585858585858587, LR (P, R) = (0.999353169469599, 0.23356498001136564), L2 (P, R) = (0.999353169469599, 0.23356498001136564)
p = 0.8686868686868687, LR (P, R) = (1.0, 0.2335318923596186), L2 (P, R) = (1.0, 0.2335318923596186)
p = 0.8787878787878789, LR (P, R) = (1.0, 0.23351823642758165), L2 (P, R) = (1.0, 0.23351823642758165)
p = 0.888888888888889, LR (P, R) = (1.0, 0.2335102841637702), L2 (P, R) = (1.0, 0.2335102841637702)
p = 0.8989898989898991, LR (P, R) = (1.0, 0.2335067486765885), L2 (P, R) = (1.0, 0.2335067486765885)
p = 0.9090909090909092, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9191919191919192, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9292929292929294, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9393939393939394, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9494949494949496, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9595959595959597, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9696969696969697, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.9797979797979799, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 0.98989898989899, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
p = 1.0, LR (P, R) = (1.0, 0.2335058214747736), L2 (P, R) = (1.0, 0.2335058214747736)
Model 7002.torch PR Points
p = 0.0, LR (P, R) = (0.008455938562895468, 1.0), L2 (P, R) = (0.008455938562895468, 1.0)
p = 0.010101010101010102, LR (P, R) = (0.08497689512580502, 0.9139212390250574), L2 (P, R) = (0.08497689512580502, 0.9139212390250574)
p = 0.020202020202020204, LR (P, R) = (0.1353854929635791, 0.8635758548962073), L2 (P, R) = (0.1353854929635791, 0.8635758548962073)
p = 0.030303030303030304, LR (P, R) = (0.18181463733907025, 0.8269681952362891), L2 (P, R) = (0.18181463733907025, 0.8269681952362891)
p = 0.04040404040404041, LR (P, R) = (0.2172604407643612, 0.7976532172228722), L2 (P, R) = (0.2172604407643612, 0.7976532172228722)
p = 0.05050505050505051, LR (P, R) = (0.24754581065316814, 0.7722496701968234), L2 (P, R) = (0.24754581065316814, 0.7722496701968234)
p = 0.06060606060606061, LR (P, R) = (0.2737561511249, 0.7502166831379954), L2 (P, R) = (0.2737561511249, 0.7502166831379954)
p = 0.07070707070707072, LR (P, R) = (0.30072570565831336, 0.7310491758577822), L2 (P, R) = (0.30072570565831336, 0.7310491758577822)
p = 0.08080808080808081, LR (P, R) = (0.3239261234920875, 0.7136731980614873), L2 (P, R) = (0.3239261234920875, 0.7136731980614873)
p = 0.09090909090909091, LR (P, R) = (0.3455359090703618, 0.6980391725663707), L2 (P, R) = (0.3455359090703618, 0.6980391725663707)
p = 0.10101010101010102, LR (P, R) = (0.3627055427340679, 0.6834242975681537), L2 (P, R) = (0.3627055427340679, 0.6834242975681537)
p = 0.11111111111111112, LR (P, R) = (0.37567291847042583, 0.6702646039323371), L2 (P, R) = (0.37567291847042583, 0.6702646039323371)
p = 0.12121212121212122, LR (P, R) = (0.3956281162514356, 0.6577666245166895), L2 (P, R) = (0.3956281162514356, 0.6577666245166895)
p = 0.13131313131313133, LR (P, R) = (0.4093253057181174, 0.6455729623242294), L2 (P, R) = (0.4093253057181174, 0.6455729623242294)
p = 0.14141414141414144, LR (P, R) = (0.4216272535746037, 0.6343277275116076), L2 (P, R) = (0.4216272535746037, 0.6343277275116076)
p = 0.15151515151515152, LR (P, R) = (0.4379908877038148, 0.6235116386541641), L2 (P, R) = (0.4379908877038148, 0.6235116386541641)
p = 0.16161616161616163, LR (P, R) = (0.44974301673644634, 0.6133269453301214), L2 (P, R) = (0.44974301673644634, 0.6133269453301214)
p = 0.17171717171717174, LR (P, R) = (0.4627247388979129, 0.6034800765392113), L2 (P, R) = (0.4627247388979129, 0.6034800765392113)
p = 0.18181818181818182, LR (P, R) = (0.4763374420915027, 0.594040266080958), L2 (P, R) = (0.4763374420915027, 0.594040266080958)
p = 0.19191919191919193, LR (P, R) = (0.48725042998312434, 0.5849382542494186), L2 (P, R) = (0.48725042998312434, 0.5849382542494186)
p = 0.20202020202020204, LR (P, R) = (0.495830605749268, 0.5762475214368926), L2 (P, R) = (0.495830605749268, 0.5762475214368926)
p = 0.21212121212121213, LR (P, R) = (0.5044683103905402, 0.5675686270052132), L2 (P, R) = (0.5044683103905402, 0.5675686270052132)
p = 0.22222222222222224, LR (P, R) = (0.5152494014750125, 0.5592216303902264), L2 (P, R) = (0.5152494014750125, 0.5592216303902264)
p = 0.23232323232323235, LR (P, R) = (0.5286789548352262, 0.5513467330456047), L2 (P, R) = (0.5286789548352262, 0.5513467330456047)
p = 0.24242424242424243, LR (P, R) = (0.5353131307179182, 0.5434750359872116), L2 (P, R) = (0.5353131307179182, 0.5434750359872116)
p = 0.25252525252525254, LR (P, R) = (0.5440736479191973, 0.5360969814197484), L2 (P, R) = (0.5440736479191973, 0.5360969814197484)
p = 0.26262626262626265, LR (P, R) = (0.5570803338799821, 0.5288599054538241), L2 (P, R) = (0.5570803338799821, 0.5288599054538241)
p = 0.27272727272727276, LR (P, R) = (0.5654272721497624, 0.5218713506566734), L2 (P, R) = (0.5654272721497624, 0.5218713506566734)
p = 0.2828282828282829, LR (P, R) = (0.5720119172913196, 0.5147909738605494), L2 (P, R) = (0.5720119172913196, 0.5147909738605494)
p = 0.29292929292929293, LR (P, R) = (0.582594326703208, 0.5082742086960208), L2 (P, R) = (0.582594326703208, 0.5082742086960208)
p = 0.30303030303030304, LR (P, R) = (0.5924243757298037, 0.5016844750197527), L2 (P, R) = (0.5924243757298037, 0.5016844750197527)
p = 0.31313131313131315, LR (P, R) = (0.6011937663380408, 0.4952508089486608), L2 (P, R) = (0.6011937663380408, 0.4952508089486608)
p = 0.32323232323232326, LR (P, R) = (0.6073852782813562, 0.48910612332964154), L2 (P, R) = (0.6073852782813562, 0.48910612332964154)
p = 0.33333333333333337, LR (P, R) = (0.6146552232395446, 0.48283255690392296), L2 (P, R) = (0.6146552232395446, 0.48283255690392296)
p = 0.3434343434343435, LR (P, R) = (0.6232266666431306, 0.47691970305043174), L2 (P, R) = (0.6232266666431306, 0.47691970305043174)
p = 0.3535353535353536, LR (P, R) = (0.6325339477694395, 0.4711457384547245), L2 (P, R) = (0.6325339477694395, 0.4711457384547245)
p = 0.36363636363636365, LR (P, R) = (0.6388539568713881, 0.4655729494064943), L2 (P, R) = (0.6388539568713881, 0.4655729494064943)
p = 0.37373737373737376, LR (P, R) = (0.6469601758372319, 0.4598968352964842), L2 (P, R) = (0.6469601758372319, 0.4598968352964842)
p = 0.38383838383838387, LR (P, R) = (0.6525243513543487, 0.454558935567157), L2 (P, R) = (0.6525243513543487, 0.454558935567157)
p = 0.393939393939394, LR (P, R) = (0.6596018217838556, 0.4491977244557951), L2 (P, R) = (0.6596018217838556, 0.4491977244557951)
p = 0.4040404040404041, LR (P, R) = (0.668276059117787, 0.4439121789005774), L2 (P, R) = (0.668276059117787, 0.4439121789005774)
p = 0.4141414141414142, LR (P, R) = (0.6751119852528573, 0.43887005878447816), L2 (P, R) = (0.6751119852528573, 0.43887005878447816)
p = 0.42424242424242425, LR (P, R) = (0.6848672230516324, 0.43379765849301183), L2 (P, R) = (0.6848672230516324, 0.43379765849301183)
p = 0.43434343434343436, LR (P, R) = (0.6938823667907775, 0.4287663844531438), L2 (P, R) = (0.6938823667907775, 0.4287663844531438)
p = 0.4444444444444445, LR (P, R) = (0.7003345830774371, 0.42370117932245843), L2 (P, R) = (0.7003345830774371, 0.42370117932245843)
p = 0.4545454545454546, LR (P, R) = (0.706854074943592, 0.4188219917578032), L2 (P, R) = (0.706854074943592, 0.4188219917578032)
p = 0.4646464646464647, LR (P, R) = (0.7137666880950317, 0.4139855529849641), L2 (P, R) = (0.7137666880950317, 0.4139855529849641)
p = 0.4747474747474748, LR (P, R) = (0.7210517893062595, 0.4091969942073315), L2 (P, R) = (0.7210517893062595, 0.4091969942073315)
p = 0.48484848484848486, LR (P, R) = (0.7240552980470184, 0.40440067576783034), L2 (P, R) = (0.7240552980470184, 0.40440067576783034)
p = 0.494949494949495, LR (P, R) = (0.7315463522074593, 0.39975517523973964), L2 (P, R) = (0.7315463522074593, 0.39975517523973964)
p = 0.5050505050505051, LR (P, R) = (0.7373334617654983, 0.3949603295203368), L2 (P, R) = (0.7373334617654983, 0.3949603295203368)
p = 0.5151515151515152, LR (P, R) = (0.7443221152230525, 0.3903146101942039), L2 (P, R) = (0.7443221152230525, 0.3903146101942039)
p = 0.5252525252525253, LR (P, R) = (0.7507576828091195, 0.3855859544231879), L2 (P, R) = (0.7507576828091195, 0.3855859544231879)
p = 0.5353535353535354, LR (P, R) = (0.7552404719414476, 0.3808091776866546), L2 (P, R) = (0.7552404719414476, 0.3808091776866546)
p = 0.5454545454545455, LR (P, R) = (0.7645285950559979, 0.3762652777092943), L2 (P, R) = (0.7645285950559979, 0.3762652777092943)
p = 0.5555555555555556, LR (P, R) = (0.7708119184480235, 0.3717333141656524), L2 (P, R) = (0.7708119184480235, 0.3717333141656524)
p = 0.5656565656565657, LR (P, R) = (0.7766442686985421, 0.3671909250943616), L2 (P, R) = (0.7766442686985421, 0.3671909250943616)
p = 0.5757575757575758, LR (P, R) = (0.7843750961922947, 0.3626516455962578), L2 (P, R) = (0.7843750961922947, 0.3626516455962578)
p = 0.5858585858585859, LR (P, R) = (0.7906512403898223, 0.358064147824184), L2 (P, R) = (0.7906512403898223, 0.358064147824184)
p = 0.595959595959596, LR (P, R) = (0.7952578228063113, 0.35361437328123607), L2 (P, R) = (0.7952578228063113, 0.35361437328123607)
p = 0.6060606060606061, LR (P, R) = (0.8022529527215431, 0.34917462021532764), L2 (P, R) = (0.8022529527215431, 0.34917462021532764)
p = 0.6161616161616162, LR (P, R) = (0.8077281112325442, 0.344611095345477), L2 (P, R) = (0.8077281112325442, 0.344611095345477)
p = 0.6262626262626263, LR (P, R) = (0.8134329064069394, 0.34009110948656424), L2 (P, R) = (0.8134329064069394, 0.34009110948656424)
p = 0.6363636363636365, LR (P, R) = (0.8213783032319278, 0.33577013064258815), L2 (P, R) = (0.8213783032319278, 0.33577013064258815)
p = 0.6464646464646465, LR (P, R) = (0.8266859067441742, 0.33136910193603514), L2 (P, R) = (0.8266859067441742, 0.33136910193603514)
p = 0.6565656565656566, LR (P, R) = (0.8301101691023162, 0.3269173540878759), L2 (P, R) = (0.8301101691023162, 0.3269173540878759)
p = 0.6666666666666667, LR (P, R) = (0.835780389725113, 0.3224252944947629), L2 (P, R) = (0.835780389725113, 0.3224252944947629)
p = 0.6767676767676768, LR (P, R) = (0.8393873750201855, 0.3181331777468597), L2 (P, R) = (0.8393873750201855, 0.3181331777468597)
p = 0.686868686868687, LR (P, R) = (0.8460424452231999, 0.3138482366607226), L2 (P, R) = (0.8460424452231999, 0.3138482366607226)
p = 0.696969696969697, LR (P, R) = (0.8536804807938856, 0.3096035116462275), L2 (P, R) = (0.8536804807938856, 0.3096035116462275)
p = 0.7070707070707072, LR (P, R) = (0.8600434103331488, 0.30524414099332076), L2 (P, R) = (0.8600434103331488, 0.30524414099332076)
p = 0.7171717171717172, LR (P, R) = (0.8684122306626714, 0.30100147192031323), L2 (P, R) = (0.8684122306626714, 0.30100147192031323)
p = 0.7272727272727273, LR (P, R) = (0.8739407721060447, 0.29668302129328955), L2 (P, R) = (0.8739407721060447, 0.29668302129328955)
p = 0.7373737373737375, LR (P, R) = (0.8802588376979505, 0.29264656183646826), L2 (P, R) = (0.8802588376979505, 0.29264656183646826)
p = 0.7474747474747475, LR (P, R) = (0.8894205183937388, 0.2886895235588007), L2 (P, R) = (0.8894205183937388, 0.2886895235588007)
